anio,mes,lugar_venta,tamanio,sabor,origen,codigo_por_sabor,producto,total_venta
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,212779.9993
2019,May,Mexico,Regular,Mole,Norte,206051447,Tamal mix,7097.062742
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,-3.51e-14
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,-2.94e-13
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,1.78e-14
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,82.42338000000001
2019,May,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,-7.990000000000001e-15
2019,May,Mexico,Regular,Verde,Norte,206054370,Tamal mix,46.685476
2019,May,Mexico,Regular,Mole,Norte,206051447,Tamal mix,-8.88e-14
2019,May,Mexico,Regular,Mole,Norte,206051447,Tamal mix,-2.47e-14
2019,May,Mexico,Regular,Mole,Norte,206051447,Tamal mix,505.00165
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,107077.4685
2019,May,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,0.0
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,-2.14e-12
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,1.99e-11
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,38001.319189999995
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,4.2e-12
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,5.6999999999999995e-12
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,5382.88074
2019,May,Mexico,Regular,Mole,Norte,206051447,Tamal mix,1809.636768
2019,May,Mexico,Regular,Mole,Norte,206051447,Tamal mix,3944.694121
2019,May,Mexico,Regular,Mole,Norte,206051447,Tamal mix,1.78e-15
2019,May,Mexico,Regular,Mole,Norte,206051447,Tamal mix,21608.66491
2019,May,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,-0.105671
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,60850.754539999994
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,-2.5400000000000003e-13
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,19332.9006
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,14574.072890000001
2019,May,Mexico,Regular,Verde,Norte,206054370,Tamal mix,87.990888
2019,May,Mexico,Regular,Mole,Norte,206051447,Tamal mix,1.59e-13
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,102571.0833
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,3799.92916
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,298390.4232
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,5157.450871
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,2.93e-14
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,17801.5855
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,-1.39e-11
2019,May,Mexico,Regular,Mole,Norte,206051447,Tamal mix,377.195226
2019,May,Mexico,Regular,Mole,Norte,206051447,Tamal mix,4286.01576
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,1065.164075
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,389.92599
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,7777.757398999999
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,-7.7e-14
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,-5.86e-11
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,-5.320000000000001e-13
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,-2.59e-14
2019,May,Mexico,Regular,Mole,Norte,206051447,Tamal mix,-1.06e-13
2019,May,Mexico,Regular,Mole,Norte,206051447,Tamal mix,1.24e-13
2019,May,Mexico,Regular,Mole,Norte,206051447,Tamal mix,6864.037547
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,1934.4131
2019,May,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,-2.52e-12
2019,May,Mexico,Regular,Cajeta,Norte,ABYT055818,Atole mix,-2.2000000000000002e-16
2019,May,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,3.37e-13
2019,May,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,4576.433482
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,954.898506
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,-7.57e-13
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,2670.834525
2019,May,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,3.9100000000000006e-11
2019,May,Mexico,Regular,Verde,Norte,206054370,Tamal mix,-1.67e-16
2019,May,Mexico,Regular,Mole,Norte,206051447,Tamal mix,7672.146245999999
2019,May,Mexico,Regular,Mole,Norte,206051447,Tamal mix,-3.46e-14
2019,May,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,24404.99748
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,-5.93e-12
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,-2.0899999999999998e-12
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,65062.795179999994
2019,May,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,197364.1085
2019,May,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,-3.72e-14
2019,May,Mexico,Regular,Mole,Norte,206051447,Tamal mix,1.32e-12
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,14590.523319999998
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.0
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,2447.794227
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,0.0
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,3924.568712
2019,May,Mexico,Regular,Verde,Norte,206054370,Tamal mix,-1.53e-15
2019,May,Mexico,Regular,Mole,Norte,206051447,Tamal mix,-1.1199999999999999e-15
2019,May,Mexico,Regular,Cajeta,Norte,ABYT055818,Atole mix,19.584405
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,2.58e-13
2019,May,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,4.28e-12
2019,May,Mexico,Regular,Arroz,Norte,ABYT057271,Atole mix,1689.468747
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,20389.70715
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,-4.65e-14
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,-1.6899999999999999e-13
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,1.4699999999999998e-10
2019,May,Mexico,Regular,Mole,Norte,206051447,Tamal mix,1249.559575
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,89017.22932
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,1.0100000000000001e-11
2019,May,Mexico,Regular,Dulce,Norte,206050084,Tamal mix,1.07e-11
2019,May,Mexico,Regular,Cajeta,E. Privados,ABYT055818,Atole mix,3.05e-16
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,1.3300000000000001e-15
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,8.48e-13
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,1.3900000000000001e-15
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-5.8e-13
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-5.460000000000001e-13
2019,May,Mexico,Regular,Verde,E. Privados,206054370,Tamal mix,825.649212
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,1238.889735
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,-2.9299999999999996e-13
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,6.472297
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,-8.38e-14
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,5.1e-14
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,2467.1361660000002
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,674.535608
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,0.0
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,6.33e-14
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-4.78e-13
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,3732.39045
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,9.71e-14
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,1.91e-16
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,8.876364
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,27543.9883
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-1.3699999999999997e-13
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,93718.37644
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,3.02e-14
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,2.91e-14
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,1836.9144440000002
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,64.987032
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,-3.11e-15
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,-6.43e-14
2019,May,Mexico,Regular,Cajeta,E. Privados,ABYT055818,Atole mix,-1.83e-15
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-8.36e-14
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-5.25e-14
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,17853.07173
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-3.54e-12
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,55866.566960000004
2019,May,Mexico,Regular,Mole,E. Privados,206051447,Tamal mix,6.59e-14
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,1.127075
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,21.134204999999998
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,800.28167
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,9.54e-14
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,268.580465
2019,May,Mexico,Regular,Cajeta,E. Privados,ABYT055818,Atole mix,26.840434000000002
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,783.463047
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-9.93e-12
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,3437.8306799999996
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,75309.60828
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,34966.18181
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-2.99e-13
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,8754.31205
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-2.5499999999999997e-13
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,5.55e-17
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,2640.542875
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,8.51e-14
2019,May,Mexico,Regular,Mole,E. Privados,206051447,Tamal mix,461.657098
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,1.24e-13
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,4025.5414920000003
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,18615.2638
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,5.2e-14
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,47704.116239999996
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,18.0697
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,126.4879
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,7.990000000000001e-15
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,97.922025
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,2702.707143
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,-1.3e-15
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,1042.0879699999998
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,3245.15641
2019,May,Mexico,Regular,Mole,E. Privados,206051447,Tamal mix,8.68e-14
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-8.859999999999999e-12
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,4.51e-13
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,53.54003
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,2961.535446
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,3211.757874
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,138061.807
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,22345.57415
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,1.72e-14
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,2244.975864
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,1.22e-14
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,1638.9525039999999
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,2.5e-15
2019,May,Mexico,Regular,Mole,E. Privados,206051447,Tamal mix,6e-15
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,2311.0245
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,4563.93049
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,1.11e-16
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,2.7e-13
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,17971.51025
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,10522.26471
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,124.743099
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,16085.95145
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,50088.06585
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-5.01e-13
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,3.84e-13
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-3.18e-12
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,13051.63655
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,7135.023062
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,1.39e-17
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,1.690736
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,32565.47744
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,12775.6239
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,6.33e-15
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,16316.926269999998
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,16733.30061
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.0
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,1726.313537
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,1559.705436
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,5234.6804649999995
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,2317.71723
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,1.2e-13
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,446.812479
2019,May,Mexico,Regular,Cajeta,E. Privados,ABYT055818,Atole mix,86.010341
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,2792.629633
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,3644.032278
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,16462.53743
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-5.61e-15
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-2.62e-11
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-2.44e-14
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-1.8100000000000002e-12
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-1.49e-12
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,5.4500000000000004e-12
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,1868.102424
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,-6.8599999999999995e-15
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,-3e-15
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,370.199541
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,12305.38795
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,14130.5054
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.0
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,2859.45726
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,2.9100000000000003e-12
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-7.109999999999999e-15
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-3.65e-12
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,312.389991
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,436.051417
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,654.630365
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,-5.58e-15
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,768.584697
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,311.37750800000003
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,6.974286
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,997.6010570000001
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-1.52e-13
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,0.0
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-4.220000000000001e-11
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,3.4e-14
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,4310.988201
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,397.439341
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,1293.4130400000001
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,0.0
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,-3.89e-16
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,-3.65e-14
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,6.36e-15
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,10842.109129999999
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-3.34e-12
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-9.59e-13
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-6.440000000000001e-13
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,1.97e-16
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-9.58e-16
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,23.258184
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-3.3700000000000004e-11
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,-3.11e-13
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,11.359368
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,1.49e-14
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-1.78e-15
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,4.85e-13
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,7.22e-14
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,0.070453
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,-1.6100000000000002e-13
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,3.4e-16
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,-2.9e-12
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,28491.89832
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,2.5300000000000003e-13
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,8.879999999999999e-15
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,693.73061
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,5.09e-14
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,2.89e-15
2019,May,Mexico,Regular,Arroz,E. Privados,ABYT057271,Atole mix,-1.1100000000000001e-13
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,2832.24645
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-1.8600000000000002e-13
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-6.74e-13
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,4.830000000000001e-13
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,1.6999999999999998e-12
2019,May,Mexico,Regular,Dulce,E. Privados,206050084,Tamal mix,-2.05e-12
